,id,date,time,username,name,tweet,Valor,replies_count,retweets_count,likes_count
1638,1.38E+18,4/18/2021,15:49:44,juanc945,juan carlos narvaez,@eldiario Pero no dice que el gobierno de su padre provocó la migración de más de 2 millones de peruanos a Venezuela.,0,1,0,0
1639,1.38E+18,4/18/2021,15:44:11,edgarin19,Edgar Silva Tello,"@COZDENE @irisdioci Profesor, la migración colombiana se dió muchos años atrás, cuando las circunstancias en Venezuela eran bien distintas. Naturalmente muchos tuvieron hijos. ¿Cuál es el punto?",0,0,0,0
1640,1.38E+18,4/18/2021,13:15:13,ovni2020,Andy Williams Pacheco,"@camm0605 @DraGonzalez @rsuncion54 @AdrianzenEduard Cuentazos?...La Migración Venezolana, la pauperrima situación en Cuba es ¿ Cuentazo ?.",0,2,0,0
1641,1.38E+18,4/18/2021,13:13:32,nightwolf7711,Gera JG,"@ernestorguerra @DMamadore No creo, porque ya tienen demasiadas válvulas de escape, la migración el principal. Además es Venezuela, nunca ha habido conflictos sangrientos desde su independencia.",-0.5,1,0,1
1642,1.38E+18,4/18/2021,12:40:29,mauriat_g,Mauricio Atancuri Guaycha 🇪🇨,"@AuraCarrilloUn Adivinare, socialista desde un iphone, critica ""privilegios"" desde una mac o una laptop,café Starbucks o cualquier bebida con leche, critica al ""capitalismo"" pero usa o compro ropa de marca, regionalista, se cree influencer, vota por corr",-0.25,0,0,0
1643,1.38E+18,4/18/2021,12:25:10,tagoretoro,Rubén Darío Toro López.,"@yamitalean En eso estaba pensando en estos días. ¿Qué tanto cambiaría la economía venezolana si pasara de ese facto en el que está, a una adecuación al dólar americano?  Ya el papel venezolano no circula ¿cuánto más podrá ser independiente de",-0.25,1,0,0
1644,1.38E+18,4/18/2021,12:19:47,cesarsalazar242,Cesar Salazar,"@Carloslopezjone En otras décadas había migración de europeos (principalmente españoles) a Venezuela. Cuando era un país rico. Igual Argentina a principios del siglo XX, que atraía italianos.",-0.25,0,0,1
1645,1.38E+18,4/18/2021,12:02:28,gabrielpratop,Gabriel prato,"@CMonteroOficial Apoyas DELINCUENTES venezuela 2020 el segundo país con mayor migración del mundo, 2021 país más pobre de latino America, 22 años de robo y destrucción. Un pueblo sometido a una DICTADURA  donde reina el hambre y la miseria",-0.5,0,2,1
1646,1.38E+18,4/18/2021,11:56:08,alejagonza18,Alejandra,"@noakeikope Peruanos como colombiana los invito a que voten bien, sean sensatos, dejen el orgullo a un lado; ya nosotros suficientes problemas  tenemos con la migración venezolana en Colombia haciendo y deshaciendo, y con la dictadura de Maduro y no quer",0,4,0,3
1647,1.38E+18,4/18/2021,11:53:53,josequi19912818,JoseQuiñones,"@KeikoFujimori Cual es su posición frente a la migración venezolana?. El Perú no puede mantener un millón de venezolanos con 7 millones de peruanos q han perdido su empleo, tampoco podemos seguir tolerando tanta criminalidad venezolana, ese el punto f",-0.75,0,0,0
1648,1.38E+18,4/18/2021,11:44:24,dmorenogv,Daniel Moreno,Tuvo que llegar un candidato como Castillo para que algunos peruanos comenzaran a ver con otros ojos la migración Venezolana ...,0,0,0,0
1649,1.38E+18,4/18/2021,11:25:15,einerrivera9,Einer Rivera,"@_Elindirectazo @JuanFelipeRodr Venezuela está peor que Colombia: pobreza del 80%, inflación del más de 1000%, Tasa de homicidios mayor que Colombia, más de 2000 grandes empresas cerradas, salario mínimo menor a 2 dólares, migración de 5 millones d",-0.75,1,0,1
1650,1.38E+18,4/18/2021,10:53:17,josecamargo1,Jose Camargo,"@ElNacionalWeb @WPerdomoD El pueblo venezolano, que se encuentra en la mal llamada migración, debe organizarse dónde llegué (Colombia) y exigirle a los gobiernos la inversión de los millones de dólares qué entregado la comunidad internacional,sobre ",-0.25,0,0,0
1651,1.38E+18,4/18/2021,10:10:08,magafunes88,isabel,La AN debe cumplir venezuela necesita justicia respeto a nuestra seguridad nombrar  freddy bernal)  señores  gobernadores ( hasta cuando  permiten invaciones) quien coordina la migración en mi país Venezuela  continuará a la deriva quien controla las fronteras aeropuertos en,-0.5,1,0,0
1652,1.38E+18,4/18/2021,10:02:44,josemanper,Jose Manuel Fernande,"@luisvicenteleon LUIS, LA MIGRACION PORQUE EL VENEZOLANO NO LOGRA CONSEGUIR OPORTUNIDADES EN ESTE PAIS, Y ADAPTACION SOLO UNOS POCOS, AUN GRACIAS A DIOS LA GRAN MAYORIA SEGUIRA LUCHANDO HASTA QUE SALGA LA TIRANIA.",-1,0,0,0
1653,1.38E+18,4/18/2021,9:35:13,pandora3777,Pandora7 👠💄💜💜💜,"@AlanBeraun @OmarCairoRoldan No defiendo a MVLL sino su posición, que es diferente y la cual comparto, que poco han aprendido la mayoría con la migración Venezolana.",-0.25,0,0,0
1654,1.38E+18,4/18/2021,8:58:05,sujey62454727,Sujey,@GuaraCuchaFE Ma migración Venezolana se ha vuelto un negocio para los Países eso es la realidad,-0.25,1,0,1
1655,1.38E+18,4/18/2021,8:25:55,pehuenche2021,pehuenche2021,"@elcomercio_peru Hubieran intervenido, Colombia, Brasil,USA a Venezuela hace años,hubieran evitado la desestabilización de la región,la migración de tanta gente que está ocasionando problemas sociales,de seguridad y laboral",-0.25,0,0,0
1656,1.38E+18,4/18/2021,8:08:44,georgeec27,George Carcelen G.,@johanaprs @daviru3 Hay que facilitar a los 0VEJUN0Z y a sus EXPLOTADORES la migracion a cuba o a venezuela pagandoles el pasaje de IDA a esos paises.,-0.25,0,0,1
1657,1.38E+18,4/18/2021,1:45:28,kekouribe_,عُمَر | ن Omar Uribe,@JulioLMartinezM Se avecina otra oleada de migración venezolana. Tristemente han hecho de nuestro país un lugar para no vivir.,-0.75,0,0,3
1658,1.38E+18,4/17/2021,22:09:07,pedrozarazave,Pedro Zaraza 7.5K,"@EAristeguieta Ojalá que EEUU, Europa y el grupo de Lima deje el odio contra Venezuela.  Se detiene la migración y todos felices.",-0.25,0,0,0
1659,1.38E+18,4/17/2021,21:01:32,sinkert,Carl Mx 🇲🇽 🇮🇶 🇪🇸,"O ustedes cuál creen que sería la forma de combatir la migración en México y USA? Hay mucho detrás de ellos y su presidentes llámese Venezuela, Honduras, el Salvador etc...",-0.25,0,0,0
1660,1.38E+18,4/17/2021,19:45:38,paolasiles2,Paola Siles,@yeni27697612 Y confiar en un profesor q no aprendió a aliarse con movimientos senderistas después del terrorismo?   O al Sutep después de lo q hizo con la educación pública?   O admirar a Venezuela después de tanta migración?   O con corruptos con,0,1,1,8
1661,1.38E+18,4/17/2021,19:17:58,lavieenrose593,LaVidaenRosa593🇪🇨✨👠,"@drfrosero @mercedesubilla @LassoGuillermo Por ejemplo, tuvimos políticas para venezolanos, pasaban por migración con antecedentes en mano. Pero la corrupción es tal en Venezuela por ejemplo se forjaban docs y además muchos de ellos simplemente se sal",-0.75,0,0,0
1662,1.38E+18,4/17/2021,19:16:21,paublavinova,Vin♦va,"@javianaaaa En la época de mis tías Veneco era el hijo de Venezolanos con colombianos, como resultado de la migración masiva de Colombia a Venezuela durante los 70...",0,0,0,0
1663,1.38E+18,4/17/2021,19:13:26,lavieenrose593,LaVidaenRosa593🇪🇨✨👠,"@drfrosero @mercedesubilla @LassoGuillermo Depende de la nacionalidad. Si por ejemplo hablamos de Venezuela, existen convenios internacionales. Si Ecuador impone visado directo para el ingreso, créeme el problema está en los pasos fronterizos. Nuestra p",0,0,0,0
1664,1.38E+18,4/17/2021,18:35:19,libertyleander,Leander Auditore,"@Jobman2018 No es tan complicado, puedes ingresar con pasaporte vencido o cédula venezolana, primer pides el permiso de 60 días en la frontera y luego tienes que ir al puesto de migración para sacar tu residencia temporal. Pero ojo la frontera a esta c",0,0,0,2
1665,1.38E+18,4/17/2021,17:57:03,carlosa75455054,Carlos A,@milohe @julya140912 @ONU_es @hrw_espanol @OEA_oficial @Europarl_ES ahora vienen a saber que el agua moja?En esas está la ONU que a sus narices blancas hacen caso omiso del relajo que hay en Venezuela y la reina de @JMVivancoHRW como chaquira? Sesgado el,-0.5,0,0,0
1666,1.38E+18,4/17/2021,17:55:03,marthadiazc,MARTHA DÍAZ,"@crgomezb @SARUMAN1 Pensé algo parecido, pero que esos pueblos que se sientan afectados por la migración Venezolana, se Levanten ante cada embajada gringa y pedir el cese del bloqueo, así podrían regresar a Venezuela y no ser estorbo de nadie!",-0.25,1,0,2
1667,1.38E+18,4/17/2021,17:25:02,marvemir,Marcela Miranda,@AlejandroVNorte Otro iluso. En Venezuela se fueron todos y Chávez y Maduro se encargaron de dejar al pueblo en la miseria y obligaron a una migración masiva de su población. La izquierda es inoperante ya lo han demostrado con creces en todos los país,-0.75,0,0,1
1668,1.38E+18,4/17/2021,16:54:24,imalcriado,🧜‍3L 🌻🤟M@lCr!@D*✨❄☃,"@rojo_impar @parabertos @Rufay26 @salamandroyu @MendiMendi1 pues lamento decirte que si bien es cierto que cuba y Venezuela  están en una crisis masiva y la migración es grande ,fijarse en argentina ,mexico, y España pero no es muy hablado porque los ",-0.5,1,0,1
1669,1.38E+18,4/17/2021,16:24:57,unmeroespectad6,Un Mero Espectador,La cura para el suicidio en Venezuela es: MIGRACIÓN,-1,2,1,2
1670,1.38E+18,4/17/2021,15:55:30,vento_g,Oscar Vento G.,"@CorvoMecanique ¿Si gana Castillo, la migración venezolana se va de Perú?. No des ideas a la campaña de Castillo.",-0.25,0,0,3
1671,1.38E+18,4/17/2021,14:27:45,kinobecerra2,Lord Kine Von Becerrovich,@Jaserock51 @NPascacio @vayalamty @ElFinanciero_Mx @Reforma @Mx_Diputados @dreyesmty @revistacodigo21 @RealPolitikNL @la_rocka @VecinoRegi0 @DarkKnightMty @QuePasaEnSN @SoyDeSanNico @CarlosSanchezMX @blancoduran ✔Migración masiva (millones de ciudadano,0,1,0,0
1672,1.38E+18,4/17/2021,12:09:37,porcelana63,porcelana,@NoticiasRCN @infopresidencia @CongresoCol Pres.Duque quién está jugando con las Finanzas públicas si las maneja Congreso y gobierno.El pueblo acata decisiones.Será correcto enojarse para defender la Reforma tributaria ante la desigualdad social agudi,0,0,0,0
1673,1.38E+18,4/17/2021,11:57:39,anakinjaguar,yami,"@JulianRoman @Sopadebanano No es derecha o izquierda, es tener un buen gobierno, Mójica en Uruguay fue de izquierda pero fue muy buen presidente..el opuesto un Maduro...por su parte la derecha respetable Ángela Merkel ..su opuesto la narco derecha de Ho",-0.5,0,0,0
1674,1.38E+18,4/17/2021,11:25:37,soygianotti,SoyGianotti,"Amigo, amiga amante de decir Peru = Venezuela  En la dictadura de Fujimori la migración de Peruanos al mundo fue de cientos de miles, Sabes porque se fueron??  El fujimorismo solo favorece a la élite empresarial y punto.  Amigo “clase media” no existes. Acéptalo",0,7,2,23
1675,1.38E+18,4/17/2021,11:05:35,jorgudino,Jorge L. gudino,@luis_villegasr @sundde_ve @nicmaduroguerra @EneidaLayaPsuv @RanderPena @MinCoNacional @ViceVenezuela @Mippcivzla @VTVcanal8 @dcabellor @SoyfidelPsuv @almacaracas No creo que la pandemia sea más funesta o catastrófica de lo q ustedes han sido para Venez,-0.5,1,0,0
1676,1.38E+18,4/17/2021,11:03:32,silviavinan_arq,Silvia A.,"@paterjm Es la paradoja moderna, defienden a capa y espada el socialismo, pero no hay esa masiva migración a Cuba y Venezuela por parte de estos seguidores que viven en países aún prósperos...  La lucha es espiritual, sus corazones son los que están ",0.25,0,0,8
1677,1.38E+18,4/17/2021,9:39:11,bluradioco,BluRadio Colombia,"El director de migración, Juan Francisco Espinosa, aseguró que por enfrentamientos entre disidencias de las Farc y otras organizaciones criminales con la guardia venezolana se ha generado un movimiento migratorio que causa preocupación por seguridad en Arauquita #VocesySonidos",-0.5,2,4,9
1678,1.38E+18,4/17/2021,9:25:59,alessad87901989,Alessadro,"@arnoldsuarezg Cuando recién empezaba la migración venezolana, hubo muchos reportajes sobre la precariedad en la que vivían y el estado en el que se encontraban. No es reciente. Respecto a los asesinatos y robos, ¿no son verdad?",-0.5,0,0,0
1679,1.38E+18,4/17/2021,8:08:14,lucioquincioc,Noticiero de Verdad ®,"esta facción de las Farc con la Fanb Maduro adelantó que la ""cuarentena radical"" volverá la próxima semana. Migración venezolana comparte otra característica con la siria: Los conflictos armados  Colombia sumó más de 16 mil contagios mientras Bogotá y Medellín iniciaron nueva",0,1,1,1
1680,1.38E+18,4/17/2021,7:35:24,pereiraevalu,Evalú Pereira,@jguaido @TomasGuanipa @CarlosPaparoni @IvanDuque Como presidente de Venezuela preocúpate y crea política públicas en apoyo a la migración que tanto sufre que está fuera del país con todo el dinero del que se ha privado a maduro pero que puede ser u,-0.25,0,0,0
1681,1.38E+18,4/16/2021,22:29:25,kvrinitv,𝓚𝓲𝓷𝓰 𝓚🐡,"@soldefreitas_ básicamente porque como no puedes ir directo de venezuela a usa, tienes que hacer escalas en otro país y la mayoría de las veces tienes que hacer migración, retirar maletas, volver a hacer check in en otra aerolínea y entregar maletas,",-0.5,0,0,1
1682,1.38E+18,4/16/2021,21:49:45,historiasqlaten,Historias que laten,"📈 Te dejamos Algunos datos sobre este tema  -51.250 niños, niñas y adolescentes se desplazaron entre marzo de 2020 y febrero de 2021 en una migración mixta que cruzó la frontera colombo-venezolana (32.500 retornaron, 18.750 migraron).",-0.5,1,0,0
1683,1.38E+18,4/16/2021,21:40:05,mauriat_g,Mauricio Atancuri Guaycha 🇪🇨,"@_Illaritika Adivinare, socialista desde un iphone, critica ""privilegios"" desde una mac o una laptop,café Starbucks o cualquier bebida con leche, critica al ""capitalismo"" pero usa o compro ropa de marca, regionalista, se cree influencer, vota por correa ",-0.75,0,3,25
1684,1.38E+18,4/16/2021,18:15:31,elvitren1,Elvira Fernandez,"@ppreyesfuentes La situación económica al que nos a llevado la pandemia en Sudamérica es muy preocupante. Millones han perdido trabajo. Aquí en Perú el presidente interino nos encierra desde el lunes nuevamente, sin vacunas y con altas tasas de delin",0,0,0,1
1685,1.38E+18,4/16/2021,17:35:28,atejide,Ana  Jimenez ,"@Pontifex_es EN VENEZUELA, PRODUCTO DE LA MIGRACION, SON DEJADOS EN MANOS DE TERCEROS QUE MUCHAS VECES LOS MALTRATAN.",-1,0,0,0
1686,1.38E+18,4/16/2021,16:07:07,pedro69761424,pedro,"@andreavb7 No entiendo porque piden entrevistas a este delincuente de Cedron, que no saben ni dónde estampáramos, que@lo ve la migración de venezolanos que huyen del estatus de Venezuela, este tipo de políticos tenemos??? Que pena",-0.25,0,0,0
1687,1.38E+18,4/16/2021,16:01:04,yasermorazan,Yaser Morazán,"Debemos prepararnos. Próximamente, derivado del aumento de la violencia, pobreza, exilio, migración, separación familiar, etc. los índices de depresión aumentarán en #Nicaragua, y junto a ellos las tasa de suicidio. Venezuela, nuestro país espejo, ya está viviendo esta realidad.",-0.75,1,4,58
1688,1.38E+18,4/16/2021,12:28:19,yoisymartinez,yoisy martinez,"@jananeme hola, José Antonio, felicitaciones, éxitos en tu vida y profesionalmente eres excelente, con referente a la nueva ley de migración, habemo muchos venezolanos que hemos sido juzgados x el régimen venezolano x estar en su contra y nos procesar",0.25,0,0,0
1689,1.38E+18,4/16/2021,12:27:12,kbohorquezc,Karen Bohórquez C.,"Una gestora de convivencia de @Bogota abordó a un manifestante, por su acento asumió que era venezolano y le pidió documentos. “¿Podemos llamar a migración y no se lo llevan?”, le dijo, resulta que el ciudadano es cartagenero, ¿Ese es el diálogo? ¿Pueden hacer eso los gestores?",-0.25,73,407,1223
1690,1.38E+18,4/16/2021,12:17:56,shankara108,El Chapulín Colorado,"@Gabriel95731492 @jdequesada A ver le cuento un poco... La migración peruana a Venezuela comienza en los 70 y se incrementa en los 80 y 90.  Entre el 90 y 95 comienza la migración ilegal, por ya Venezuela considera a los peruanos ""peligrosos"" en su terr",-0.25,1,0,0
1691,1.38E+18,4/16/2021,12:13:15,shankara108,El Chapulín Colorado,"@IVANJPRIETO @lzdlxm @Alexgomu93 @jdequesada Que bueno que salgan estas y todas las demás historias de vida de esa migración durante el gobierno de Fujimori.  Cuando me hablan de que no hubieron tantos peruanos en Venezuela, parece que olvidan contar a ",0,0,0,1
1692,1.38E+18,4/16/2021,11:50:53,miguelcorobo,Miguel Corobo,"Muchos países de Latinoamérica están viendo la migración #VENEZOLANA como todo un NEGOCIO y que decirles de las organizaciones mundiales PARASITOS de la humanidad, NO me VENGAN a decir que las DICTADURAS SALEN CON DIPLOMACIA O VOTOS..  LAS DICTADURAS SALEN DE UNA SOLA MANERA  FIN",-1,0,0,0
